merchant_id,mcc,POI_count,POI_diversity,merchant_district_mean_household_income,merchant_district_population,performance_label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1023,5541,46,0.952511887,3197,748483,poorly-performing,-0.2796138,-0.001047703,0.1024345,0.337224,0.18605126,-0.104260795,0.030305455,-0.24075684,0.044503402,0.008436417,0.23300783,0.003763937,0.037913438,-0.34850565,0.057505656,0.16731386,-0.17499286,0.081450194,-0.15925881,0.3238486,0.294544,-0.031319704,-0.055526998,-0.22048967,-0.34301922,0.20766947,-0.29138407,0.06512754,0.07580371,0.15834594,0.029989664,-0.088320084,0.24682954,0.12864634,0.005181245,-0.022817612,0.058004472,-0.027587425,0.37628472,0.27008986,-0.014435705,0.33385658,-0.10233226,-0.11063299,0.34642074,0.023233376,0.3923148,-0.21399613,0.019196063,-0.14028545,0.5597781,-0.22777855,-0.41944954,0.1803176,-0.23871574,-0.30290866,0.034197178,-0.26630294,-0.076767154,0.007764521,-0.025018256,0.0286724,0.09671426,-0.209955,0.029686123,0.1253229,0.1184645,-0.14828493,0.14759749,-0.29055336,0.000653124,-0.11882902,-0.18820216,-0.33478698,0.17936997,-0.23468284,-0.06952089,-0.046395946,0.0457399,0.011376453,-0.41004807,0.07550628,0.1854912,0.18670453,0.20078158,0.27072254,-0.09957952,-0.18013106,-0.10005681,0.03008993,-0.16723928,0.32690084,-0.3101157,-0.26674378,0.29498765,-0.24983388,-0.048302203,-0.046185803,0.056127515,-0.016521955,-0.14257345,0.051939625,-0.088331535,-0.15134212,-0.44146216,0.28794414,-0.18423219,0.09140637,0.3374041,-0.18873134,0.07515938,-0.09131362,-0.044467863,0.033821937,-0.14786321,-0.11780694,-0.00688695,0.107121184,0.10367516,0.2702839,-0.050978057,-0.25805297,-0.21742745,0.1571605,-0.016112031,-0.090154566,-0.34738392,0.10695338
1024,5541,149,1.416902158,3019,497959,medium-performing,-0.24702398,-0.12824717,0.14289221,0.20589416,0.33728606,-0.22765625,0.19965993,-0.08562405,-0.17063817,0.097180955,-0.08778811,-0.09012046,-0.007843846,-0.29994467,0.051044066,0.1997445,-0.2075976,-0.23433116,-0.05622606,0.15290038,0.057209443,0.10644493,0.003842099,-0.058415268,-0.13889419,0.3896568,-0.4588026,0.17971265,-0.09047909,0.04074341,0.002920851,0.009293879,0.028272208,-0.04006811,0.02419159,-0.26242656,0.050639797,-0.084595375,0.32082146,0.24193464,-0.04896996,0.33114702,0.14819542,-0.077939406,0.20823286,0.02447331,-0.06494664,-0.004801428,0.065093055,-0.24781534,0.4960904,-0.2168547,-0.2271008,-0.001078197,-0.30998692,-0.3702601,-0.044792872,-0.05770626,-0.17601931,-0.12280315,-0.36724907,0.08712811,-0.038403124,-0.001743312,0.26847717,-0.0898614,0.001721434,-0.12026506,0.20197272,-0.056006487,0.09312706,-0.17249057,-0.32475615,-0.023132663,-0.007213973,-0.038268052,-0.20286708,-0.016479226,-0.01992028,0.13356213,-0.1870118,0.20628831,0.11719914,0.09667576,0.039598934,0.22494857,-0.13910168,-0.39913738,-0.09139198,-0.032197103,-0.19264187,0.07693504,-0.06069904,-0.092667885,0.21356188,0.008449577,-0.12821467,-0.08324549,0.27482322,0.13766976,-0.35977426,0.111027084,0.016419623,-0.013668044,-0.20239677,0.11216428,-0.1702356,0.12386377,0.15229924,-0.32884747,0.24542223,0.022218797,0.08509817,-0.024240308,0.1069903,0.084401086,0.25225678,0.049982533,0.13083263,0.2765252,-0.054794636,-0.14542769,-0.124101974,0.033596314,0.079956606,0.027593734,-0.13669275,0.1324316
1025,5541,106,1.174747141,6987,533570,poorly-performing,0.22712417,0.13908586,0.19646336,-0.17548639,0.35316947,-0.124414906,-0.09627922,-0.30806446,0.28753757,-0.14147666,0.12952639,0.12307699,0.077145755,-0.5021503,0.116223186,0.5275694,-0.2456839,0.16374157,-0.45912752,0.16223209,-0.066896535,-0.1463466,-0.09420044,-0.13247825,-0.1032126,0.3635053,0.105378866,0.16403635,0.21204782,-0.19782202,-0.0724633,0.070056245,-0.125164,-0.28335306,-0.06413096,0.40323284,0.001830079,0.18972135,-0.010483887,-0.04741554,-0.16634643,0.36324975,-0.21823896,-0.15126067,0.31125277,-0.14929496,-0.25791642,-0.112658605,0.29792175,0.20579699,0.19615054,0.21237758,-0.09347718,-0.030085823,-0.25556493,-0.25676498,0.30599672,-0.16795823,-0.25207663,0.10267611,-0.30691907,0.12888928,-0.1788687,-0.036533605,0.3644424,0.2888394,0.007668046,-0.0661497,-0.20872216,-0.14810884,0.07601515,0.16442913,-0.25273976,-0.35344028,0.12101726,-0.22491872,-0.14223538,-0.21073358,-0.19403672,0.17272177,-0.3541356,-0.10529276,0.13116123,0.08432327,-0.03419415,-0.005258185,0.24921823,-0.09661126,-0.08835091,0.2174138,-0.40643978,-0.24219638,0.24906553,0.018567871,0.30223238,0.22178015,0.064838015,-0.22408092,-0.006668912,0.019475315,0.11532414,-0.06983026,0.4092469,0.1148045,0.22767523,0.05088254,0.08567614,0.107961915,0.28987098,-0.18410963,0.16093054,-0.13387856,-0.13615367,0.22013815,0.18948232,-0.15244514,0.022492226,-0.2530958,0.20308173,0.27325642,0.13429397,-0.2232742,-0.03867609,0.21261649,-0.18407658,0.23800601,-0.05093337,0.14349715
1026,5541,44,0.292308973,4513,396729,well-performing,-0.21138003,-0.16362883,0.22240426,0.072792046,0.06344533,0.000837266,0.17329448,-0.003626343,0.111621566,0.156662,0.17319417,-0.16595967,-0.1776142,-0.2673058,0.30492574,0.22677115,-0.1816023,-0.013618772,-0.32422444,0.22976556,0.41355616,0.06410298,-0.117000766,-0.25972003,-0.2909496,0.034427885,-0.20236297,0.2022795,0.068304986,0.33398628,0.18174824,-0.21864893,0.42764512,0.14413688,0.025556281,0.009560285,0.001017971,-0.24559334,0.20598581,0.34703094,-0.23242153,0.09600047,-0.27812842,-0.05235467,0.33482146,0.067764185,-0.001510683,-0.20665145,0.049695283,-0.25375295,0.28858444,-0.055741742,-0.24715896,0.1396992,-0.16570064,0.05520005,0.09754846,-0.022592515,0.036593508,-0.066820025,0.006949669,0.36515117,0.26194784,-0.002223431,0.16129693,-0.1527211,0.04139221,-0.003770289,-0.10952424,-0.20561162,-0.11583712,-0.12807971,0.000307096,-0.21522461,0.093963645,-0.20813332,-0.09840029,-0.08881815,0.084067754,-0.058034915,-0.26643568,-0.07812605,0.067629434,0.22619884,0.36693588,0.07803086,-0.011816192,-0.27994823,-0.14130278,-0.14870687,-0.3903946,0.2559998,-0.049291786,-0.17698517,-0.05928592,0.11673313,-0.09251057,0.014109392,0.004544116,-0.09600084,-0.5560846,0.117323,-0.13754709,0.15597071,-0.29612955,0.26874468,-0.20897546,0.002523616,0.17605288,-0.051073857,0.026938811,0.1133569,-0.1159293,0.23318973,-0.07259217,-0.07613257,0.08698258,-0.09383677,0.09672775,-0.13829035,-0.12651582,-0.0854757,-0.107333474,-0.041116532,-0.19313762,-0.14399204,-0.027694037,-0.2802065
1027,5541,311,1.67147615,10560,185447,well-performing,-0.099338144,0.19923577,0.10842991,0.2394419,0.20364147,0.14512607,0.21029934,-0.003058019,-0.009471801,0.007331753,0.15134373,0.049166504,-0.22583902,-0.2411276,0.37552315,0.5132026,-0.118228234,0.15758406,-0.08391967,0.13082735,-0.002310552,0.021495337,0.15531507,-0.13846885,-0.40955928,0.19953272,0.06768075,0.18221408,-0.16314302,0.013944199,-0.029261217,-0.05849603,0.22383206,0.119367406,0.028327266,0.36111215,-0.002595745,-0.11533545,0.08368129,-0.15962116,-0.28711182,0.20237347,0.019696675,-0.4362899,0.232634,-0.0146933,-0.26218256,0.10591283,0.16635151,0.034421626,0.3609303,0.01518436,-0.11586911,0.12266524,-0.20260409,-0.075142115,0.36669683,-0.2508577,-0.1477012,0.09130074,-0.18794274,-0.025927814,-0.011510673,-0.12461304,0.21958679,-0.007946644,-0.031016659,-0.1373043,-0.035757568,-0.03095252,0.118099876,0.10129806,-0.2628163,-0.108159974,0.15296371,0.018472081,-0.028686095,0.051777847,-0.05778401,-0.08833541,-0.10216025,0.084099084,-0.3086253,0.013936348,0.033023514,0.14263241,0.08964108,-0.15255488,-0.21897511,-0.021810701,-0.04873529,-0.13962999,0.11599556,-0.1506738,0.114836425,0.08968007,0.122482255,-0.21044578,0.11915049,-0.0568809,-0.2864908,-0.28184023,0.11641446,0.07983256,0.15882331,0.18619709,0.11671669,0.30141276,0.2178627,-0.24077679,0.09246744,-0.23771742,0.17869572,-0.04516832,-0.002402626,0.10110782,-0.052719787,0.07532279,-0.063585244,0.052301683,-0.1247996,-0.4439701,-0.19250567,-0.01269531,-0.19954288,-0.1072628,-0.31906554,0.18285583
1028,5541,243,1.772051041,7822,274196,poorly-performing,-0.30421335,0.2185035,0.024786381,0.17846861,0.24556378,-0.068737276,0.27292067,-0.049958132,-0.20382898,-0.028708788,0.08865658,-0.06900303,-0.118741944,-0.36213577,0.35852322,0.37334973,-0.15823732,0.02093902,-0.050276265,0.19273043,0.1056903,0.17460175,0.1374046,-0.19682345,-0.22638777,0.35567743,-0.20645368,0.13457894,-0.033121455,-0.064163014,-0.2838206,0.013691145,0.16717109,0.05563065,0.057786662,0.21128632,0.091835536,0.020850426,0.30426228,-0.20905064,0.033048414,0.14146142,0.098762974,-0.10553938,0.31102926,0.04268396,-0.36867303,-0.008799155,-0.0628255,-0.089258455,0.4394625,-0.005728355,0.16801393,0.12109328,-0.13891307,-0.21131748,0.06283382,-0.15786956,-0.17191009,-0.13420007,-0.29102036,0.07619304,0.056501057,-0.19749862,0.21062419,-0.09590072,0.018333139,-0.12083885,0.023711804,-0.09963734,-0.037600555,0.040414453,-0.21729037,-0.037812088,0.14953333,0.030724635,-0.04820111,0.062181626,-0.19072318,0.019080523,-0.17645547,0.22540264,-0.2696026,0.13618487,0.023208516,0.24309751,0.23646055,-0.18249662,0.10184152,0.060254693,-0.15360032,-0.24639359,0.035301346,-0.08952784,0.012498545,0.06495816,-0.052759383,-0.04126711,0.21155298,0.13732666,-0.25793812,-0.2087449,0.12251687,0.16373475,0.1240978,0.09726364,-0.050585605,0.16223429,-0.11365241,-0.33968735,0.27885103,-0.26629624,0.102378465,-0.2207968,-0.050750837,0.005954591,0.006395444,-0.025806773,-0.014011813,0.108930506,-0.08484085,-0.2881016,-0.2373274,0.022571186,-0.11169262,-0.16693301,-0.3419044,0.117769025
1029,5541,41,1.51709845,4773,236606,well-performing,-0.31254116,0.058929734,0.18176945,0.17474517,0.19396633,-0.16608939,0.28668332,-0.050148588,-0.19353431,-0.1681411,0.14960046,0.046304975,0.033147916,-0.26367962,0.22561084,0.31434134,-0.1296314,0.034758918,-0.036780912,0.3850432,0.12087005,0.23485741,0.22411132,-0.3515725,-0.1387321,0.32216835,-0.20560135,-0.055775944,-0.09345223,-0.022106571,-0.16388226,-0.1094632,0.16469023,-0.03961555,0.021945324,0.07946975,0.04250449,0.2302398,0.40204427,-0.25983214,0.11968404,0.17391475,0.011475232,-0.06747389,0.25748438,-0.053077467,-0.15095364,-0.27744,-0.07288564,-0.20080727,0.53696746,-0.09419774,0.03304375,0.20921595,-0.1399798,-0.21484837,-0.047715552,-0.21699406,-0.13370678,-0.3320942,-0.24058643,0.13303778,-0.03640171,-0.15194826,0.17414214,-0.17812334,0.10093943,-0.17081134,0.13701998,-0.06273386,0.09523949,0.08551795,-0.34081772,-0.21159658,0.10375518,-0.113945104,-0.003879974,0.051932666,-0.09119905,0.08922282,-0.068622336,0.17927237,-0.14062151,0.24325797,-0.006745142,0.2557498,0.13749087,-0.25509074,0.13785402,0.025385058,-0.14666024,-0.017858172,0.1018325,-0.2000525,0.099963084,0.14744884,-0.16324611,-0.07178154,0.045336135,0.077935345,-0.38180178,-0.33225304,0.01277739,0.022352554,-0.08658217,0.14323348,-0.20802782,0.019065185,0.03653393,-0.2733367,0.38730207,-0.17398371,0.08945424,-0.14136556,0.038495135,0.025935372,0.11310953,0.10645319,-0.05599128,0.06943452,0.010203444,-0.28285316,-0.32646635,-0.092219286,-0.089931786,0.035551663,-0.2641544,0.061411854
1030,5691,509,1.564150925,3019,497959,poorly-performing,-0.21952654,-0.35522643,0.38580123,0.17273068,0.24890812,-0.25209996,0.22453246,-0.05956245,-0.082020774,0.20155787,0.012377285,-0.16832116,0.039693803,-0.27556106,0.013223842,0.4235705,-0.2992844,-0.05121187,-0.23467274,0.152535,0.10123098,0.22048354,-0.13062365,-0.3375449,-0.18812482,0.27386272,-0.30133924,0.30613214,0.12724014,0.25364548,-0.16445056,-0.007919833,0.2738308,0.02185557,-0.050701186,-0.17997237,0.25321627,-0.05377842,0.22370782,0.32179776,0.066588186,0.099331625,0.1923051,-0.07939891,0.11331198,0.06839194,-0.06782636,-0.37066826,0.18841095,-0.26252607,0.21909438,-0.06114247,-0.1290907,0.02013434,-0.33699232,-0.14311965,0.12606737,0.2396344,-0.048229024,-0.33568227,-0.39003944,0.059162408,0.09243739,0.14805019,0.07717216,-0.01543451,0.09906157,0.021692052,0.27087873,0.111718096,0.22717236,-0.13555256,-0.6360208,0.03476396,-0.050275877,0.0383291,-0.041643046,-0.04412912,0.11615548,0.18384285,-0.22325054,0.1304619,0.13004759,0.13934804,0.1618863,0.229621,-0.13385554,-0.52115923,-0.03564552,-0.054885678,-0.30396798,0.16047034,0.055490345,-0.09821916,0.065750346,0.19310829,-0.34762168,0.0400569,0.10139859,-0.08919218,-0.4961817,0.17528778,-0.31954554,0.08197893,-0.15748051,0.15053648,-0.054603584,-0.07901898,0.20982894,-0.06545819,0.13032594,-0.014199328,0.1053036,0.2294648,-0.026123293,0.047508545,0.24931361,0.30809084,0.2811979,0.27277887,-0.15933108,-0.025825068,-0.00744938,-0.037948206,0.23242986,0.15891305,-0.062137045,-0.108582295
1031,5541,271,1.290083462,3637,699901,well-performing,0.12804241,0.029765103,0.12159146,-0.14937471,0.298627,-0.091326505,-0.08363002,-0.19763345,0.17813976,-0.11497673,0.15750405,0.14916863,-0.04729147,-0.4541667,0.16680737,0.4439662,-0.3034401,0.1279812,-0.3907854,0.054468255,-0.06771522,-0.036035713,-0.014291791,-0.07769528,-0.15198027,0.3055851,-0.044773877,0.14370027,0.17619257,-0.21397656,-0.03439554,0.069096595,-0.14329153,-0.13093758,-0.001151969,0.33893058,-0.011045461,0.15780476,-0.16780496,-0.004940762,-0.22563183,0.48200172,-0.11663774,-0.21041101,0.29634404,-0.15861923,-0.20302017,-0.12932302,0.27606323,0.13345748,0.3047079,0.10223386,-0.10403406,0.00563123,-0.09084421,-0.25652963,0.32405353,-0.2829578,-0.13245569,0.10926589,-0.21623042,0.1736244,-0.18432502,0.003300639,0.29322395,0.22201481,0.17308518,-0.026696397,-0.22724707,-0.22403404,-0.043621544,0.030987434,-0.2143034,-0.23618384,0.10891712,-0.14880767,-0.09714668,-0.15425532,-0.31091142,-0.031232033,-0.24494201,-0.14267783,-0.038787343,0.11529398,-0.020993069,0.11954179,0.11153922,-0.14434548,-0.017339462,0.12034141,-0.41079253,-0.11812354,0.29848883,0.0413221,0.283994,0.28657767,0.14016597,-0.16864476,0.16319458,-0.1297634,0.039065905,-0.027482282,0.44133502,0.10836859,0.28642872,0.07410807,-0.03164924,0.046141148,0.1682813,-0.13651517,0.23224203,0.039890178,-0.058850475,0.049381923,0.22500789,-0.05942167,-0.008423711,-0.1907864,0.010458062,0.19104323,0.028683022,-0.29851425,-0.053390354,0.22551279,-0.2480612,-0.019996613,-0.08734805,0.12946673
1032,5541,123,1.271703906,3567,770393,medium-performing,-0.17799215,-0.0968288,0.05860986,0.11263616,0.23214701,-0.009733847,0.11762352,-0.07767751,-0.009781496,0.107113294,0.30310538,-0.03080603,-0.0452131,-0.28603944,0.33677393,0.26011267,-0.17284398,0.07923364,-0.292998,0.24380651,0.21946035,0.025753213,-0.20795625,-0.23253456,-0.11876767,0.1117933,-0.28877723,-0.10092876,-0.13803895,0.113833815,0.118090354,-0.07768841,0.54798365,0.11860016,0.05202232,0.20588723,-0.002734287,-0.13794547,0.06623288,0.2586,0.044202942,0.22426817,-0.26584548,-0.09233068,0.31636482,0.15236281,0.24478464,-0.14241453,-0.10611331,-0.06518207,0.3636313,-0.19243975,-0.20655027,-0.052294422,-0.000607586,-0.0525969,0.07761797,0.029900325,0.04467052,0.006725729,0.120424725,0.14352942,0.28074682,-0.08465661,0.06175239,0.059393544,-0.08013901,-0.11315506,0.034705993,-0.3924148,-0.07846703,-0.10727478,-0.049436383,-0.3301122,0.21396078,-0.10630186,0.06544475,-0.04602344,-0.055099733,-0.015824499,-0.28751257,-0.010894689,0.14383982,-0.0560826,0.089033976,0.08062631,-0.043121085,-0.2031273,-0.05938881,0.004393776,-0.3244768,0.19943091,-0.07910569,-0.2103573,0.07714973,0.1720614,-0.12291341,0.058017533,0.08572313,-0.068598256,-0.24973859,0.023662426,-0.122806445,0.08543397,-0.20821387,0.28053677,-0.2534069,0.19054033,0.2929906,-0.15614106,0.033376954,-0.03342656,-0.043135244,0.09032111,-0.03422502,-0.1959279,0.2859657,-0.109390445,0.00812666,0.19523562,-0.064369224,-0.27348366,-0.12107748,-0.016823413,-0.027472913,0.051127106,-0.08213943,-0.045741048
1033,5411,90,1.308171275,6577,423372,poorly-performing,0.20966521,-0.10934522,0.1320609,-0.2378625,0.27986202,-0.13784839,-0.106978446,-0.17577508,0.29138768,0.003785119,0.01618421,0.09239318,-0.13310504,-0.34498677,0.1695993,0.5763941,-0.2661379,0.118459426,-0.35888693,0.059614222,0.01893291,0.02768947,-0.12952034,-0.20202613,-0.18601033,0.31366172,0.066640854,0.30777845,0.30542833,-0.34953758,0.033734195,0.16738431,-0.036252227,-0.21435039,0.12094328,0.176182,-0.07850343,-0.006484217,-0.22354181,0.018234784,-0.093623914,0.48948076,-0.1863216,-0.22982769,0.29237944,-0.10142076,-0.28067327,-0.021404842,0.25435084,0.22004928,0.032496233,0.28829038,0.017606929,-0.09994759,-0.25366053,-0.22483808,0.31372473,-0.21886684,-0.22821845,0.16784212,-0.14821918,0.104957625,-0.02122352,0.051548693,0.13551213,0.31961557,0.24829727,0.072955385,-0.19633311,-0.3121531,0.044669304,0.08407454,-0.2644531,-0.2827019,0.095122755,-0.09497291,-0.29539058,-0.17895718,-0.38024488,0.06554145,-0.2900729,-0.24631524,-0.022530735,0.003817338,0.090687856,0.00212945,0.098251194,0.011940128,0.06339366,0.18605949,-0.35944152,-0.2887914,0.20997196,0.008032479,0.017045964,0.21855429,0.12039909,-0.27787748,0.04390139,-0.04852921,0.10370996,0.022958174,0.3180603,0.20249803,0.3987469,0.03077494,0.15378195,0.24443781,0.19651848,0.10818937,0.054680884,0.03157783,-0.06720441,0.004685482,-0.064722896,0.10457083,-0.06976206,-0.23447886,0.22793779,0.05458699,-0.01655792,-0.2413602,-0.073182024,0.16108063,-0.18746558,0.08493526,-0.15746857,0.10550471
1034,5411,172,1.05460985,3693,251087,well-performing,0.115071215,0.16587567,0.09514927,-0.12034817,0.47511938,0.15790345,0.29738048,-0.3573027,-0.15510258,-0.06421334,0.2908663,0.20518334,-0.094069,-0.29448166,0.5298217,0.4690862,-0.09604464,0.30044672,-0.08598743,0.0948887,0.03720713,0.18305601,-0.3244994,-0.003537115,-0.2619797,0.40398657,0.13921753,0.13242865,-0.16250554,-0.15649664,-0.25129628,-0.19723465,-0.0916613,-0.1718141,-0.0419894,0.5614193,0.17767936,0.033500444,-0.08426813,-0.2563429,0.103727676,-0.000961057,-0.05535352,-0.064044334,0.2991313,-0.27033195,-0.275827,-0.16335772,-0.036812913,-0.022951039,-0.21314064,0.047656495,0.28283113,0.08292285,-0.005414465,-0.048404284,0.25310987,-0.035173465,-0.2807574,-0.10472573,-0.2915325,0.20917419,-0.04558849,-0.06350521,0.63216454,-0.0777503,0.15794791,-0.22168374,-0.33630303,-0.038615778,0.07851505,0.104152404,-0.016214142,-0.32008162,0.13193983,0.048453458,-0.42813593,-0.093416765,-0.03990353,0.040983982,-0.2656657,-0.2874997,0.015754582,0.31848258,-0.29475272,0.081056505,0.4532865,-0.14425297,-0.04222148,0.28588784,-0.16031568,-0.25129962,-0.032910645,0.17429426,-0.10239869,0.2057661,-0.028567271,-0.16721506,-0.12688002,0.09410716,-0.13138692,-0.3812116,-0.04921734,-0.2098693,0.3704616,0.07256596,-0.05409152,0.040889453,0.16359513,-0.30906248,0.5803794,-0.3232082,-0.010107447,-0.006653565,0.29420975,-0.031801388,0.028292235,-0.13357885,0.030357951,0.33739457,-0.1109756,-0.20904075,-0.37316898,0.0880135,-0.28669208,0.019775568,0.03786436,-0.058214407
1035,5411,172,1.281563844,6987,533570,medium-performing,0.38353962,-0.12046323,0.0505979,-0.22891875,0.39914408,-0.18751052,0.09960595,-0.25528815,0.18015425,-0.03580372,0.11407174,-0.02078687,-0.12522171,-0.31741422,0.3031225,0.38136315,-0.28903478,-0.105674066,-0.20584266,0.04958409,0.16500576,-0.0033343,-0.3809444,-0.22098088,-0.32655904,0.2748649,0.09442192,0.16545658,-0.007691933,-0.3929415,-0.166064,-0.081986055,-0.2793193,-0.2369415,-0.1380814,0.14252369,0.018225037,-0.09835288,-0.35854828,0.15618567,0.007365803,0.4326706,-0.42958146,-0.045024462,0.3134371,-0.25669262,-0.30910113,-0.1040832,-0.13953939,0.30407867,-0.257471,0.16030976,0.24894351,0.022266407,-0.118698016,-0.10740211,0.36861694,-0.08285486,-0.23338085,0.15947667,-0.32058483,0.33532184,-0.046213627,0.043258533,0.39886022,-0.08590308,-0.10662219,0.13443038,0.12745214,-0.36326572,0.10163751,-0.16678698,-0.1429132,-0.2895461,0.27141994,-0.1990884,-0.26643732,-0.07443277,-0.106622554,0.0859385,-0.075028874,-0.5119621,0.37550807,0.04806418,-0.0798496,0.15989996,0.35863602,-0.094948776,0.23400244,0.08128113,-0.30927718,-0.024674863,0.21390568,0.17386217,0.03665103,-0.026087368,-0.05750379,-0.22030608,-0.015674923,-0.28769502,-0.003448081,0.01664951,-0.22430804,-0.12081008,0.42374995,-0.08828048,0.09187675,-0.10487751,0.31984687,-0.030261733,0.4715121,-0.1830779,-0.11664516,0.018133346,0.08644911,-0.08554558,-0.079818964,-0.23395243,0.10903389,0.1226506,-0.11680055,-0.43610027,-0.036320083,-0.018744411,-0.28209198,0.18518697,0.047301568,0.11221422
1036,5541,42,1.775882445,4773,236606,well-performing,-0.30877894,0.07645921,0.29113984,0.33142895,0.11636877,-0.32337657,0.25435555,0.1581386,-0.11155562,-0.19338769,-0.006361483,-0.065687895,0.03921507,-0.14532611,0.14693403,0.17836852,-0.20882246,-0.10420658,0.003392234,0.17207758,0.17840225,0.21312143,0.121448904,-0.38684744,-0.04410444,0.3316315,-0.34426436,-0.073713645,-0.013353086,0.016035832,-0.04430299,0.034866657,0.12578425,0.17220606,0.17869002,-0.055135693,-0.06045974,0.15696512,0.38250333,-0.11867985,0.15077914,0.16553521,0.007502014,-0.09813389,0.41230083,0.10212971,-0.18415107,-0.03298268,-0.049318958,-0.090443864,0.49375772,-0.018155165,-0.09319437,0.22103716,-0.2791153,-0.1323041,-0.1878158,-0.1366323,-0.17773351,-0.21500804,-0.12978473,0.20242566,-0.014156271,-0.19681749,0.25269157,-0.16369237,0.06902081,-0.13537015,0.24636719,0.09941464,0.085185684,0.050724927,-0.49796245,-0.22048056,0.08302907,-0.11897468,-0.04174914,-0.04361983,-0.09291702,0.20417334,-0.09032082,0.20790894,-0.10030602,0.32172245,0.1500585,0.3168879,0.033026535,-0.2906341,-0.05068297,0.015995802,-0.13857928,-0.076426096,0.012239871,-0.036745485,0.05949643,0.048171155,-0.17183654,0.006010327,0.000872824,-0.05578133,-0.30506796,-0.16728315,-0.12385023,0.26513666,0.030183567,0.20635888,-0.34937537,0.040571105,0.2230244,-0.1529227,0.29939446,-0.08240191,0.031980086,-0.027024223,0.011545737,0.18189259,8.23E-05,-0.100571245,0.18593507,0.22670637,-0.13551737,-0.17342062,-0.11407588,-0.16431609,-0.18559901,0.25406513,-0.20636065,0.03540866
1037,5541,125,1.533308537,3197,748483,poorly-performing,-0.1683288,-0.1575303,0.28559855,0.042982783,0.026016666,-0.024672495,0.16357294,-0.06805373,0.29611525,0.14075652,0.22909957,-0.06629377,-0.075518556,-0.36489615,0.1914476,0.35716173,-0.19055513,0.009116282,-0.25992787,0.30905128,0.39147347,-0.10798427,-0.1330341,-0.3193897,-0.2939498,0.13289402,-0.1572658,0.12709509,0.021680357,0.38853952,0.22500393,-0.065173626,0.32215497,0.07128688,0.027080337,0.13556072,0.02114436,0.053394753,0.23384589,0.28687277,-0.15293214,0.2433765,-0.41412097,-0.095590934,0.36790705,0.033922892,0.24498665,-0.28711748,-0.13091797,-0.26756448,0.31992653,-0.17280658,-0.29329932,0.14530152,-0.19428818,-0.026718395,0.14620405,0.008540959,-0.001775159,-0.09578138,0.008971099,0.13692416,0.18158498,0.00249118,0.099472694,0.00759575,-0.06708033,0.007610823,-0.017798228,-0.22279781,-0.003715138,-0.09803527,-0.089861944,-0.25638345,0.06312926,-0.14989658,-0.014115024,-0.000597768,0.03139997,-0.03274343,-0.14833285,-0.004307119,0.02447455,0.1877321,0.16302451,0.1071745,-0.10447159,-0.23983665,-0.17865704,0.007475545,-0.36703438,0.15266412,-0.27854374,-0.25102365,0.10426701,0.18162385,-0.09532349,0.035829328,0.13485587,0.029563779,-0.37520453,0.026424767,-0.14774649,0.07503666,-0.3745473,0.36712912,-0.06467904,-0.015300395,0.36869952,-0.1922806,0.02344122,-0.02884382,0.054047383,0.0296668,0.046383068,-0.11669502,0.2751439,-0.09072578,0.12823962,0.04231234,0.004362115,-0.31936863,-0.11294908,-0.10962142,-0.12032137,-0.08915968,-0.13753153,-0.17869502
